filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
319.wav,0.309202671,0.071984969,1475.810577,1556.71486,2804.040855,0.078320313,-187.4834137,151.4892426,-42.96162415,32.19232559,-8.722557068,-0.820849955,-10.25260735,-4.957723618,-6.975334644,-4.118545055,-10.22973919,1.218770385,-2.261711121,-5.515876293,-7.862116814,1.722736001,-1.909338951,-2.381400347,-6.260143757,-4.241240025
320.wav,0.426319271,0.024536302,959.0654754,1385.564384,1671.388139,0.04243651,-386.4802551,174.2818604,-9.127101898,7.28489399,19.48159218,20.49232483,15.39184475,4.208891869,-7.249088287,2.403160095,12.06869602,3.230075836,0.305029839,4.711934566,-2.154883385,3.384796143,6.554064751,-2.121060371,-3.744599819,-2.10997057
321.wav,0.438159734,0.067549214,719.4538693,1298.108992,1340.507226,0.018267289,-364.144104,147.9255981,47.70737076,46.47958755,17.3960743,16.20707512,11.7660141,9.690086365,7.574596882,7.765153885,0.707177758,4.399122715,2.254475117,2.845562935,1.169063091,3.193399668,1.44488287,0.520370305,0.694736242,0.314536899
322.wav,0.296197861,0.06446851,1409.119876,1685.453465,2759.257021,0.071363569,-193.0339508,145.8435974,-22.32400322,29.41362572,-5.222399712,4.655832767,-9.093532562,5.989844322,-6.280029297,-1.0226897,-6.932750225,-3.177661419,-3.21172905,2.111840963,-5.519922256,2.436818361,-4.900532246,4.762544632,1.835903764,5.050865173
323.wav,0.373096257,0.161807865,1123.073148,1628.81581,2198.877269,0.046543867,-146.459671,152.5860291,-2.815599442,33.48896408,11.66250229,7.682101727,2.540613174,8.470448494,-0.774734676,5.18853426,-1.912724972,6.100533485,0.283962518,3.815873861,-4.353688717,-0.550415397,-5.069830418,2.589768648,-1.679551005,4.427758217
324.wav,0.473129362,0.038997713,1666.786497,2221.410515,3840.894378,0.055902031,-214.3699341,125.3066864,6.799534321,32.15866089,0.291508675,11.41426849,-3.873626947,4.838635921,-4.44769907,6.981833458,-4.480287552,5.799191475,0.398843437,4.420278549,-0.660212815,7.233696938,0.954880953,4.298905849,-1.298057675,4.899481773
325.wav,0.246169448,0.048166264,1391.553999,1576.035478,2646.550663,0.084372128,-267.6801453,138.382782,-21.30039787,39.91785431,-3.907127619,2.313369513,-4.770509243,5.495121002,5.349292755,13.98482227,-2.399965525,-8.471141815,-16.00346947,-0.339461714,1.13940084,0.632555485,-4.822098255,3.650827408,-6.529965878,-0.526792169
326.wav,0.436433464,0.026880354,3203.628638,2750.19669,6418.425562,0.179212658,-269.7715759,68.81583405,4.139351845,22.13639259,-3.308914661,7.018120289,7.526366234,14.29886723,0.698997021,5.472663879,-5.338701248,6.312960148,3.693258286,3.749439478,-3.270252228,4.784822464,-1.070345759,1.690634608,-3.584792614,7.116736412
327.wav,0.330327988,0.121428117,1048.507789,1351.277337,2070.859347,0.050923783,-158.9567719,176.6544647,-26.67028236,38.55810165,1.346083403,3.579923153,-6.083891869,2.733684301,1.143067956,6.295885563,0.28530094,6.659223557,0.264408559,-1.991409183,-1.166982293,5.550443172,0.374868661,-1.215667844,-3.483696938,5.04154253
328.wav,0.530896664,0.047888998,1370.193956,1879.472619,3009.314752,0.038505589,-253.3912659,134.7980652,-5.271043301,34.47455597,9.616123199,16.05295753,7.427331448,10.51395798,1.220426917,10.09791946,5.429763794,3.071130037,7.749581814,-1.355919003,-2.353799343,3.174790382,3.079413414,1.703157187,4.766452312,-0.001458761
329.wav,0.194969341,0.023479987,1465.528606,1558.961124,2672.171025,0.072470106,-382.3447876,107.4086685,-46.01656342,26.30684662,-8.228843689,-7.814382553,-18.2563839,-11.65510941,-14.12857628,-6.21851778,-9.757640839,4.032532692,11.73575878,21.82895088,19.2857914,4.148946285,-14.1302948,-5.426586628,15.07567406,34.28631592
330.wav,0.174818352,0.006985814,1946.636027,1880.748551,3673.922565,0.106710018,-483.7084351,80.56248474,-36.40283966,25.44881821,-13.72602654,-2.695701122,-7.748489857,0.339979649,-8.215924263,-0.720047176,0.626106381,13.29001331,2.403959513,3.851971149,12.90876484,23.17247772,19.93634987,10.33069515,-19.43006706,-8.506225586
331.wav,0.295757443,0.020619664,906.0043721,919.7147835,1462.638373,0.062616219,-490.0384216,190.7529449,50.86880875,-3.656692743,2.444594383,4.073317528,-1.29598105,-3.773577213,-6.292650223,-6.074333191,-1.74147439,-0.22636646,-1.135154605,-0.011950986,-1.650956988,-6.559257507,-5.397493839,1.41256392,2.111311197,-4.448670864
332.wav,0.215372533,0.022159183,605.5604845,904.5694664,843.7054328,0.03848209,-459.3152466,168.0573425,49.22599411,6.557718754,8.243433952,2.965248108,-6.16577673,-10.85900021,-9.697470665,-6.422785282,-5.640614033,-3.022256374,1.123669267,0.642431855,-2.603595257,-6.375660419,-10.14033985,-8.12942028,-0.437529892,5.64437294
333.wav,0.345275611,0.03033535,1429.256081,1824.2138,3059.937181,0.062668394,-283.5591736,135.0677948,-9.929592133,41.81411362,7.699204922,9.809128761,2.36823535,4.969462395,-3.509259224,-1.045182586,-12.71279335,-2.924781322,-1.395928383,-0.097505659,-1.734834671,0.137647077,-0.764219761,-4.203793049,-2.590275764,6.704043388
334.wav,0.286316603,0.015743293,1024.324886,1338.217704,1839.064629,0.068778472,-395.8908081,172.5556488,-16.46273804,31.99405479,10.87309456,8.489883423,6.362481117,5.274030209,0.69847405,1.913134813,-8.140645027,-1.566164494,-0.319645733,-1.534375429,-3.521272421,0.598555982,-3.656131268,-2.372876644,-5.339091301,1.206727386
335.wav,0.196527719,0.019325342,616.2281351,843.4682529,751.8314768,0.046364908,-510.1907349,194.8525543,51.57894516,-3.518677711,0.075509369,1.133058548,-5.611568928,-9.700716972,-9.010458946,-5.990809917,-2.747448206,0.323520094,0.027086681,-5.460260868,-9.911826134,-8.871642113,-7.877540112,-6.864703178,-2.22765255,3.433670521
336.wav,0.268178105,0.029684152,1037.476964,1483.985668,1883.161815,0.051244188,-336.0146484,165.8343811,2.222638607,29.41603851,8.987905502,0.758676171,-3.476769924,1.589996696,-7.359026432,-2.031042814,-5.672488689,1.693370104,-5.907565594,-3.854854345,1.208679557,5.235061169,-0.628834248,3.096011639,-8.531461716,-5.931464195
337.wav,0.270427704,0.029531516,985.0941942,1158.739349,1519.308189,0.066415571,-349.1970825,172.6308289,-20.99702454,17.03487015,-6.775449276,7.702861309,2.686190128,-14.24021149,-7.142642021,-9.34178257,-11.30928135,-12.28497601,-12.24297333,-8.189890862,-4.336932182,-3.587339878,-7.60217762,-9.612696648,-10.18892002,-2.877112627
338.wav,0.330946684,0.021247491,1045.632155,1525.306314,2144.367234,0.04168225,-352.186554,159.9976654,-2.917590618,44.5552063,8.09965992,4.681905746,1.222548246,-1.413809299,-1.895478845,-2.608397484,-8.306755066,-4.010624409,-3.981826782,-0.772302926,0.798308671,1.870064139,2.177087545,1.162328362,-0.143049896,-1.91866374
339.wav,0.27436173,0.014403727,1188.572604,1511.540944,2239.605843,0.059070777,-383.5485229,155.4156494,-18.85948372,30.60076523,6.532542229,0.441261619,-6.180906296,2.974453688,-1.608512163,0.075771518,-12.89021778,-0.924918532,-1.854182243,3.54460454,5.158327103,4.720660686,-7.914226055,-7.020306587,-9.083761215,2.234481096
340.wav,0.34046489,0.039755553,853.6723469,1186.253907,1538.687797,0.051727263,-316.3141785,190.4536438,-13.53959846,38.28886032,4.349487782,12.25340748,6.492415428,-1.290678501,-4.711705208,4.59351635,3.469214201,-6.099502563,-6.766810894,-1.596651196,-5.303955555,0.696585774,0.533385634,3.618683577,-6.020262241,-8.643610001
341.wav,0.205932751,0.025989639,1059.937506,1313.9706,1645.01488,0.067436941,-474.3334351,142.8596649,10.04934025,19.55623055,11.90510082,6.948608875,4.033159256,15.266922,12.43490601,4.835961342,-3.874372482,-9.853419304,-13.72917557,-7.784142494,-0.131145373,4.70357132,3.512931108,11.60756397,20.05106544,18.05791664
342.wav,0.190717116,0.031730272,1282.033326,1269.018177,2140.113849,0.090400223,-417.1221619,135.4368896,-30.35695076,7.237466812,1.389101982,-6.324006557,1.048133612,-1.523094893,-7.101133823,-16.73546791,-17.08514023,-18.32106018,-16.1537571,-7.671252251,-7.700755596,-5.717667103,-12.88323021,-1.966853499,10.95130539,3.066231251
343.wav,0.289628029,0.110880256,634.2543386,993.6877046,1069.339567,0.029632841,-272.5453796,173.9424896,13.4923172,15.59990597,18.30347633,12.16004658,3.947934389,-2.586204052,-6.872232914,-4.424136162,-6.220171928,-7.544437885,-8.68171978,-4.850390434,-9.188216209,-12.32736492,-9.899303436,-7.72456789,-3.030692577,0.974956453
344.wav,0.271240979,0.061274081,1030.628441,1369.778382,1925.029964,0.055264296,-286.1621094,162.9232941,-12.76133823,27.89555931,15.43804169,7.830581665,-2.789471149,2.593841791,-2.479745865,-1.086630702,-4.994284153,-5.057667255,-3.865305901,0.748479962,-0.119144976,2.182425261,-0.976475418,-3.736294031,-9.388003349,-1.935258269
345.wav,0.221199751,0.037393309,1104.032982,1371.077551,2094.573317,0.04834385,-318.9236145,152.7832336,-25.18522072,20.86937904,9.842586517,-9.65000248,-7.563929081,-2.533383369,-6.324217796,-6.892078876,-12.28438282,-7.468556404,-8.320714951,-12.51071644,-7.072843075,-6.656667709,-7.983384132,-3.545796633,-4.445376873,0.003219276
346.wav,0.269808292,0.050780389,1256.079336,1458.162472,2504.106149,0.063000982,-264.8802795,150.8368835,-34.73473358,40.70883942,-4.254703522,3.897241116,-5.38603735,-4.479220867,-7.507176876,-4.001823902,-8.747709274,-3.2391572,-6.632548809,-3.093133211,-6.304766655,-5.694952488,-3.611840725,-0.869837046,-3.005768299,0.742417812
347.wav,0.267905444,0.013481899,1175.499707,1632.73947,2222.942043,0.051942673,-394.8077698,149.9882507,-9.143935204,21.69032669,2.914945841,-4.462967396,-6.406569481,5.994904518,2.162459135,3.667711258,-4.053910732,-3.609409332,-8.540821075,-7.138637543,-4.27452755,2.163528442,0.23884733,2.749186277,-5.438840389,-9.623383522
348.wav,0.229251683,0.037075244,1541.18348,1684.612797,2913.051174,0.078090123,-306.3555908,119.1055145,-27.47714233,28.14193535,-4.094879627,-7.28163147,-14.84300995,-1.675163865,-4.764173985,-1.890275717,-11.15443134,-8.185046196,-11.09145927,-15.27882099,-11.32363987,0.110617504,3.007437944,6.320435524,1.470161915,6.817355633
349.wav,0.261143267,0.070950992,1399.898909,1559.285661,2615.8848,0.089006804,-205.6362,148.8307648,-32.4273262,34.658741,4.545920372,17.50749016,6.884083271,-0.6572088,1.627936244,12.20190239,-1.759316206,-1.328792334,-7.321230412,-0.089553952,-0.311230421,5.882287979,-1.867018223,0.903369069,3.238854885,7.99239254
350.wav,0.269156128,0.031517282,616.3364584,737.1590736,844.3336393,0.046727117,-433.2264709,200.4901886,43.77079773,-0.505665183,-4.285954952,-8.711727142,-11.40993404,-13.9824934,-5.400348186,5.786164761,2.421537876,-7.758746624,-10.12514114,-8.895504951,-11.71611977,-14.54500484,-7.619370937,0.193085253,-5.671264648,-13.01302147
351.wav,0.212171733,0.01755829,1401.180207,1618.124753,2600.357342,0.064505055,-455.9968872,121.4795532,-25.83703613,13.66092491,8.604605675,-7.981067657,-8.313365936,-1.838764787,-8.934008598,-6.804681301,-7.014864445,-6.299809456,-9.098836899,-12.46663952,-6.006158352,-5.540180206,-8.991147995,-5.200270176,-11.43868923,-10.07090187
352.wav,0.197502449,0.028302224,1393.458098,1503.060339,2572.157332,0.063241192,-338.1344299,130.0031433,-47.31829453,21.66021347,-7.244280815,-6.77786541,-11.24122715,-12.05990219,-20.70139313,-9.882138252,-5.229815483,8.192533493,10.20957375,13.54728317,8.265798569,4.819241047,0.9663499,5.734198093,4.136677265,5.234154701
353.wav,0.266838223,0.041499417,1100.808263,1328.148329,1951.78299,0.053634644,-375.7001038,150.8047791,5.543514252,21.29950333,-14.78627872,-6.912905693,-16.03085899,-12.64821815,-19.46787453,-15.4500227,-14.29701805,-11.32304859,-6.745347977,-2.893798828,-9.648146629,-16.16591454,-17.27383423,-11.37151527,-6.590193272,-0.132529467
354.wav,0.289146066,0.15172112,1147.946814,1513.901777,2384.911639,0.050969251,-196.8565521,145.1000671,-10.23501205,48.03312302,7.676729202,-0.092400908,4.179516315,1.184365869,-0.050688684,-0.736377954,-5.94702673,-2.365439653,-4.113963127,-3.697673559,-2.197569132,5.344315052,1.481497049,3.129471779,-3.083176374,-7.275338173
355.wav,0.275920331,0.020814883,1281.567625,1479.731076,2596.026568,0.062205241,-355.9944763,151.3963776,-30.70811081,41.62448883,-5.781838894,-5.693749905,-5.485024929,-4.904154778,-6.696504593,-3.912420273,-17.38023186,-9.251148224,-8.122584343,-6.713307381,-2.130044222,-2.282110929,-5.27306366,1.721724153,-0.443513036,-4.669725418
356.wav,0.258385241,0.026264085,1095.61647,1717.96361,2192.187352,0.041401266,-407.4622803,127.0411911,29.5096283,56.04974747,19.68485069,12.63848591,-0.18302682,4.652522564,-6.011106014,-4.726534843,-9.349071503,-6.935912132,-9.255887985,-6.789894104,-3.212239265,-1.539260626,-2.172843218,1.15966177,3.181101084,4.345793247
357.wav,0.276795387,0.0147014,1503.356548,2198.343054,3417.100832,0.06994569,-364.8890686,123.8229599,38.66874313,23.77268982,-11.83104706,15.01602173,-2.475829601,-3.091246367,-16.10017586,-0.277189851,-2.2972579,21.06364059,2.86345911,-4.607980251,-16.64538765,-1.747061133,-2.954406738,-2.191392899,-6.923360825,4.505894184
358.wav,0.366179764,0.011500169,1384.668924,1871.244864,3112.559165,0.047208047,-394.8554993,128.705246,-3.324050188,49.01395798,0.806258559,10.16141987,8.728239059,8.028220177,2.802500725,7.433086395,3.604932547,3.005735636,0.576391339,1.105223298,-1.693349838,1.958468199,-0.377393872,4.083807945,0.235685319,4.071340561
359.wav,0.314006239,0.014714075,1400.484828,1615.06059,2705.152528,0.067959993,-354.6968384,142.0098114,-32.36078644,33.75030136,3.165088177,-0.087129839,-4.824010372,-3.283416033,-10.30714417,-0.125626162,-7.963997364,-0.060757928,-3.021763563,-2.264227629,-4.944959164,-1.359365821,-6.274776459,0.332836986,-4.63405323,-2.961915493
360.wav,0.211326659,0.019672297,952.1882972,1339.186308,1477.448764,0.04693082,-451.3756714,161.1114349,3.230501413,12.20086288,-3.657822609,-0.671930254,-0.154589579,-0.762848794,-6.247373581,5.701426029,-7.37889576,-9.052681923,-3.944400787,-9.882899284,-10.2249794,-4.856719494,2.288524151,13.92556667,6.217906475,-0.289479733
